date,close
17-May-95,527.07
18-May-95,519.58
19-May-95,519.19
22-May-95,523.65
23-May-95,528.59
24-May-95,528.61
25-May-95,528.59
26-May-95,523.65
30-May-95,523.58
31-May-95,533.4
1-Jun-95,533.49
2-Jun-95,532.51
5-Jun-95,535.6
6-Jun-95,535.55
7-Jun-95,533.13
8-Jun-95,532.35
9-Jun-95,527.94
12-Jun-95,530.88
13-Jun-95,536.05
14-Jun-95,536.47
15-Jun-95,537.12
16-Jun-95,539.83
19-Jun-95,545.22
20-Jun-95,544.98
21-Jun-95,543.98
22-Jun-95,551.07
23-Jun-95,549.71
26-Jun-95,544.13
27-Jun-95,542.43
28-Jun-95,544.73
29-Jun-95,543.87
30-Jun-95,544.75
3-Jul-95,547.09
5-Jul-95,547.26
6-Jul-95,553.99
7-Jul-95,556.37
10-Jul-95,557.19
11-Jul-95,554.78
12-Jul-95,560.89
13-Jul-95,561
14-Jul-95,559.89
17-Jul-95,562.72
18-Jul-95,558.46
19-Jul-95,550.98
20-Jul-95,553.54
21-Jul-95,553.62
24-Jul-95,556.63
25-Jul-95,561.1
26-Jul-95,561.61
27-Jul-95,565.22
28-Jul-95,562.93
31-Jul-95,562.06
1-Aug-95,559.64
2-Aug-95,558.8
3-Aug-95,558.75
4-Aug-95,558.94
7-Aug-95,560.03
8-Aug-95,560.39
9-Aug-95,559.71
10-Aug-95,557.45
11-Aug-95,555.11
14-Aug-95,559.74
15-Aug-95,558.57
16-Aug-95,559.97
17-Aug-95,559.04
18-Aug-95,559.21
21-Aug-95,558.11
22-Aug-95,559.52
23-Aug-95,557.14
24-Aug-95,557.46
25-Aug-95,560.1
28-Aug-95,559.05
29-Aug-95,560
30-Aug-95,560.92
31-Aug-95,561.88
1-Sep-95,563.84
5-Sep-95,569.17
6-Sep-95,570.17
7-Sep-95,570.29
8-Sep-95,572.68
11-Sep-95,573.91
12-Sep-95,576.51
13-Sep-95,578.77
14-Sep-95,583.61
15-Sep-95,583.35
18-Sep-95,582.77
19-Sep-95,584.2
20-Sep-95,586.77
21-Sep-95,583
22-Sep-95,581.73
25-Sep-95,581.81
26-Sep-95,581.41
27-Sep-95,581.04
28-Sep-95,585.87
29-Sep-95,584.41
2-Oct-95,581.72
3-Oct-95,582.34
4-Oct-95,581.47
5-Oct-95,582.63
6-Oct-95,582.49
9-Oct-95,578.37
10-Oct-95,577.52
11-Oct-95,579.46
12-Oct-95,583.1
13-Oct-95,584.5
16-Oct-95,583.03
17-Oct-95,586.78
18-Oct-95,587.44
19-Oct-95,590.65
20-Oct-95,587.46
23-Oct-95,585.06
24-Oct-95,586.56
25-Oct-95,582.47
26-Oct-95,576.72
27-Oct-95,579.7
30-Oct-95,583.25
31-Oct-95,581.5
1-Nov-95,584.22
2-Nov-95,589.72
3-Nov-95,590.57
6-Nov-95,588.46
7-Nov-95,586.32
8-Nov-95,591.71
9-Nov-95,593.26
10-Nov-95,592.72
13-Nov-95,592.3
14-Nov-95,589.29
15-Nov-95,593.96
16-Nov-95,597.34
17-Nov-95,600.07
20-Nov-95,596.85
21-Nov-95,600.24
22-Nov-95,598.4
24-Nov-95,599.97
27-Nov-95,601.32
28-Nov-95,606.45
29-Nov-95,607.64
30-Nov-95,605.37
1-Dec-95,606.98
4-Dec-95,613.68
5-Dec-95,617.68
6-Dec-95,620.18
7-Dec-95,616.17
8-Dec-95,617.48
11-Dec-95,619.52
12-Dec-95,618.78
13-Dec-95,621.69
14-Dec-95,616.92
15-Dec-95,616.34
18-Dec-95,606.81
19-Dec-95,611.93
20-Dec-95,605.94
21-Dec-95,610.49
22-Dec-95,611.96
26-Dec-95,614.3
27-Dec-95,614.53
28-Dec-95,614.12
29-Dec-95,615.93
2-Jan-96,620.73
3-Jan-96,621.32
4-Jan-96,617.7
5-Jan-96,616.71
8-Jan-96,618.46
9-Jan-96,609.45
10-Jan-96,598.48
11-Jan-96,602.69
12-Jan-96,601.81
15-Jan-96,599.82
16-Jan-96,608.44
17-Jan-96,606.37
18-Jan-96,608.24
19-Jan-96,611.83
22-Jan-96,613.4
23-Jan-96,612.79
24-Jan-96,619.96
25-Jan-96,617.03
26-Jan-96,621.62
29-Jan-96,624.22
30-Jan-96,630.15
31-Jan-96,636.02
1-Feb-96,638.46
2-Feb-96,635.85
5-Feb-96,641.43
6-Feb-96,646.33
7-Feb-96,649.93
8-Feb-96,656.07
9-Feb-96,656.37
12-Feb-96,661.45
13-Feb-96,660.51
14-Feb-96,655.58
15-Feb-96,651.32
16-Feb-96,647.98
20-Feb-96,640.65
21-Feb-96,648.1
22-Feb-96,658.86
23-Feb-96,659.08
26-Feb-96,650.46
27-Feb-96,647.24
28-Feb-96,644.75
29-Feb-96,640.43
1-Mar-96,644.37
4-Mar-96,650.81
5-Mar-96,655.79
6-Mar-96,652
7-Mar-96,653.65
8-Mar-96,633.5
11-Mar-96,640.02
12-Mar-96,637.09
13-Mar-96,638.55
14-Mar-96,640.87
15-Mar-96,641.43
18-Mar-96,652.65
19-Mar-96,651.69
20-Mar-96,649.98
21-Mar-96,649.19
22-Mar-96,650.62
25-Mar-96,650.04
26-Mar-96,652.97
27-Mar-96,648.91
28-Mar-96,648.94
29-Mar-96,645.5
1-Apr-96,653.73
2-Apr-96,655.26
3-Apr-96,655.88
4-Apr-96,655.86
8-Apr-96,644.24
9-Apr-96,642.19
10-Apr-96,633.5
11-Apr-96,631.18
12-Apr-96,636.71
15-Apr-96,642.49
16-Apr-96,645
17-Apr-96,641.61
18-Apr-96,643.61
19-Apr-96,645.07
22-Apr-96,647.89
23-Apr-96,651.58
24-Apr-96,650.17
25-Apr-96,652.87
26-Apr-96,653.46
29-Apr-96,654.16
30-Apr-96,654.17
1-May-96,654.58
2-May-96,643.38
3-May-96,641.63
6-May-96,640.81
7-May-96,638.26
8-May-96,644.78
9-May-96,645.44
10-May-96,652.09
13-May-96,661.51
14-May-96,665.6
15-May-96,665.42
16-May-96,664.85
17-May-96,668.91
20-May-96,673.15
21-May-96,672.76
22-May-96,678.42
23-May-96,676
24-May-96,678.51
28-May-96,672.23
29-May-96,667.93
30-May-96,671.7
31-May-96,669.12
3-Jun-96,667.68
4-Jun-96,672.56
5-Jun-96,678.44
6-Jun-96,673.03
7-Jun-96,673.31
10-Jun-96,672.16
11-Jun-96,670.97
12-Jun-96,669.04
13-Jun-96,667.92
14-Jun-96,665.85
17-Jun-96,665.16
18-Jun-96,662.06
19-Jun-96,661.96
20-Jun-96,662.1
21-Jun-96,666.84
24-Jun-96,668.85
25-Jun-96,668.48
26-Jun-96,664.39
27-Jun-96,668.55
28-Jun-96,670.63
1-Jul-96,675.88
2-Jul-96,673.61
3-Jul-96,672.4
5-Jul-96,657.44
8-Jul-96,652.54
9-Jul-96,654.75
10-Jul-96,656.06
11-Jul-96,645.67
12-Jul-96,646.19
15-Jul-96,629.8
16-Jul-96,628.37
17-Jul-96,634.07
18-Jul-96,643.56
19-Jul-96,638.73
22-Jul-96,633.77
23-Jul-96,626.87
24-Jul-96,626.65
25-Jul-96,631.17
26-Jul-96,635.9
29-Jul-96,630.91
30-Jul-96,635.26
31-Jul-96,639.95
1-Aug-96,650.02
2-Aug-96,662.49
5-Aug-96,660.23
6-Aug-96,662.38
7-Aug-96,664.16
8-Aug-96,662.59
9-Aug-96,662.1
12-Aug-96,665.77
13-Aug-96,660.2
14-Aug-96,662.05
15-Aug-96,662.28
16-Aug-96,665.21
19-Aug-96,666.58
20-Aug-96,665.69
21-Aug-96,665.07
22-Aug-96,670.68
23-Aug-96,667.03
26-Aug-96,663.88
27-Aug-96,666.4
28-Aug-96,664.81
29-Aug-96,657.4
30-Aug-96,651.99
3-Sep-96,654.72
4-Sep-96,655.61
5-Sep-96,649.44
6-Sep-96,655.68
9-Sep-96,663.76
10-Sep-96,663.81
11-Sep-96,667.28
12-Sep-96,671.15
13-Sep-96,680.54
16-Sep-96,683.98
17-Sep-96,682.94
18-Sep-96,681.47
19-Sep-96,683
20-Sep-96,687.02
23-Sep-96,686.48
24-Sep-96,685.61
25-Sep-96,685.83
26-Sep-96,685.86
27-Sep-96,686.19
30-Sep-96,687.31
1-Oct-96,689.08
2-Oct-96,694.01
3-Oct-96,692.78
4-Oct-96,701.46
7-Oct-96,703.38
8-Oct-96,700.64
9-Oct-96,696.74
10-Oct-96,694.61
11-Oct-96,700.66
14-Oct-96,703.54
15-Oct-96,702.57
16-Oct-96,704.41
17-Oct-96,706.99
18-Oct-96,710.82
21-Oct-96,709.85
22-Oct-96,706.57
23-Oct-96,707.27
24-Oct-96,702.29
25-Oct-96,700.92
28-Oct-96,697.26
29-Oct-96,701.5
30-Oct-96,700.9
31-Oct-96,705.27
1-Nov-96,703.77
4-Nov-96,706.73
5-Nov-96,714.14
6-Nov-96,724.59
7-Nov-96,727.65
8-Nov-96,730.82
11-Nov-96,731.87
12-Nov-96,729.56
13-Nov-96,731.13
14-Nov-96,735.88
15-Nov-96,737.62
18-Nov-96,737.02
19-Nov-96,742.16
20-Nov-96,743.95
21-Nov-96,742.75
22-Nov-96,748.73
25-Nov-96,757.03
26-Nov-96,755.96
27-Nov-96,755
29-Nov-96,757.02
2-Dec-96,756.56
3-Dec-96,748.28
4-Dec-96,745.1
5-Dec-96,744.38
6-Dec-96,739.6
9-Dec-96,749.76
10-Dec-96,747.54
11-Dec-96,740.73
12-Dec-96,729.3
13-Dec-96,728.64
16-Dec-96,720.98
17-Dec-96,726.04
18-Dec-96,731.54
19-Dec-96,745.76
20-Dec-96,748.87
23-Dec-96,746.92
24-Dec-96,751.03
26-Dec-96,755.82
27-Dec-96,756.79
30-Dec-96,753.85
31-Dec-96,740.74
2-Jan-97,737.01
3-Jan-97,748.03
6-Jan-97,747.65
7-Jan-97,753.23
8-Jan-97,748.41
9-Jan-97,754.85
10-Jan-97,759.5
13-Jan-97,759.51
14-Jan-97,768.86
15-Jan-97,767.2
16-Jan-97,769.75
17-Jan-97,776.17
20-Jan-97,776.7
21-Jan-97,782.72
22-Jan-97,786.23
23-Jan-97,777.56
24-Jan-97,770.52
27-Jan-97,765.02
28-Jan-97,765.02
29-Jan-97,772.5
30-Jan-97,784.17
31-Jan-97,786.16
3-Feb-97,786.73
4-Feb-97,789.26
5-Feb-97,778.28
6-Feb-97,780.15
7-Feb-97,789.56
10-Feb-97,785.43
11-Feb-97,789.59
12-Feb-97,802.77
13-Feb-97,811.82
14-Feb-97,808.48
18-Feb-97,816.29
19-Feb-97,812.49
20-Feb-97,802.8
21-Feb-97,801.77
24-Feb-97,810.28
25-Feb-97,812.1
26-Feb-97,805.68
27-Feb-97,795.07
28-Feb-97,790.82
3-Mar-97,795.31
4-Mar-97,790.95
5-Mar-97,801.99
6-Mar-97,798.56
7-Mar-97,804.97
10-Mar-97,813.65
11-Mar-97,811.34
12-Mar-97,804.26
13-Mar-97,789.56
14-Mar-97,793.17
17-Mar-97,795.71
18-Mar-97,789.66
19-Mar-97,785.77
20-Mar-97,782.65
21-Mar-97,784.1
24-Mar-97,790.89
25-Mar-97,789.07
26-Mar-97,790.5
27-Mar-97,773.88
31-Mar-97,757.12
1-Apr-97,759.64
2-Apr-97,750.11
3-Apr-97,750.32
4-Apr-97,757.9
7-Apr-97,762.13
8-Apr-97,766.12
9-Apr-97,760.6
10-Apr-97,758.34
11-Apr-97,737.65
14-Apr-97,743.73
15-Apr-97,754.72
16-Apr-97,763.53
17-Apr-97,761.77
18-Apr-97,766.34
21-Apr-97,760.37
22-Apr-97,774.61
23-Apr-97,773.64
24-Apr-97,771.18
25-Apr-97,765.37
28-Apr-97,772.96
29-Apr-97,794.05
30-Apr-97,801.34
1-May-97,798.53
2-May-97,812.97
5-May-97,830.24
6-May-97,827.76
7-May-97,815.62
8-May-97,820.26
9-May-97,824.78
12-May-97,837.66
13-May-97,833.13
14-May-97,836.04
15-May-97,841.88
16-May-97,829.75
19-May-97,833.27
20-May-97,841.66
21-May-97,839.35
22-May-97,835.66
23-May-97,847.03
27-May-97,849.71
28-May-97,847.21
29-May-97,844.08
30-May-97,848.28
2-Jun-97,846.36
3-Jun-97,845.48
4-Jun-97,840.11
5-Jun-97,843.43
6-Jun-97,858.01
9-Jun-97,862.91
10-Jun-97,865.27
11-Jun-97,869.57
12-Jun-97,883.44
13-Jun-97,893.27
16-Jun-97,893.9
17-Jun-97,894.42
18-Jun-97,889.06
19-Jun-97,897.99
20-Jun-97,898.7
23-Jun-97,878.62
24-Jun-97,896.34
25-Jun-97,888.99
26-Jun-97,883.68
27-Jun-97,887.3
30-Jun-97,885.14
1-Jul-97,891.03
2-Jul-97,904.03
3-Jul-97,916.92
7-Jul-97,912.2
8-Jul-97,918.75
9-Jul-97,907.54
10-Jul-97,913.78
11-Jul-97,916.68
14-Jul-97,918.38
15-Jul-97,925.76
16-Jul-97,936.59
17-Jul-97,931.61
18-Jul-97,915.3
21-Jul-97,912.94
22-Jul-97,933.98
23-Jul-97,936.56
24-Jul-97,940.28
25-Jul-97,938.79
28-Jul-97,936.45
29-Jul-97,942.29
30-Jul-97,952.29
31-Jul-97,954.29
1-Aug-97,947.14
4-Aug-97,950.3
5-Aug-97,952.37
6-Aug-97,960.32
7-Aug-97,951.19
8-Aug-97,933.54
11-Aug-97,937
12-Aug-97,926.53
13-Aug-97,922.02
14-Aug-97,924.77
15-Aug-97,900.81
18-Aug-97,912.49
19-Aug-97,926.01
20-Aug-97,939.35
21-Aug-97,925.05
22-Aug-97,923.54
25-Aug-97,920.16
26-Aug-97,913.02
27-Aug-97,913.7
28-Aug-97,903.67
29-Aug-97,899.47
2-Sep-97,927.58
3-Sep-97,927.86
4-Sep-97,930.87
5-Sep-97,929.05
8-Sep-97,931.2
9-Sep-97,933.62
10-Sep-97,919.03
11-Sep-97,912.59
12-Sep-97,923.91
15-Sep-97,919.77
16-Sep-97,945.64
17-Sep-97,943
18-Sep-97,947.29
19-Sep-97,950.51
22-Sep-97,955.43
23-Sep-97,951.93
24-Sep-97,944.48
25-Sep-97,937.91
26-Sep-97,945.22
29-Sep-97,953.34
30-Sep-97,947.28
1-Oct-97,955.41
2-Oct-97,960.46
3-Oct-97,965.03
6-Oct-97,972.69
7-Oct-97,983.12
8-Oct-97,973.84
9-Oct-97,970.62
10-Oct-97,966.98
13-Oct-97,968.1
14-Oct-97,970.28
15-Oct-97,965.72
16-Oct-97,955.25
17-Oct-97,944.16
20-Oct-97,955.61
21-Oct-97,972.28
22-Oct-97,968.49
23-Oct-97,950.69
24-Oct-97,941.64
27-Oct-97,876.99
28-Oct-97,921.85
29-Oct-97,919.16
30-Oct-97,903.68
31-Oct-97,914.62
3-Nov-97,938.99
4-Nov-97,940.76
5-Nov-97,942.76
6-Nov-97,938.03
7-Nov-97,927.51
10-Nov-97,921.13
11-Nov-97,923.78
12-Nov-97,905.96
13-Nov-97,916.66
14-Nov-97,928.35
17-Nov-97,946.2
18-Nov-97,938.23
19-Nov-97,944.59
20-Nov-97,958.98
21-Nov-97,963.09
24-Nov-97,946.67
25-Nov-97,950.82
26-Nov-97,951.64
28-Nov-97,955.4
1-Dec-97,974.77
2-Dec-97,971.68
3-Dec-97,976.77
4-Dec-97,973.1
5-Dec-97,983.79
8-Dec-97,982.37
9-Dec-97,975.78
10-Dec-97,969.79
11-Dec-97,954.94
12-Dec-97,953.39
15-Dec-97,963.39
16-Dec-97,968.04
17-Dec-97,965.54
18-Dec-97,955.3
19-Dec-97,946.78
22-Dec-97,953.7
23-Dec-97,939.13
24-Dec-97,932.7
26-Dec-97,936.46
29-Dec-97,953.36
30-Dec-97,970.84
31-Dec-97,970.43
2-Jan-98,975.04
5-Jan-98,977.07
6-Jan-98,966.58
7-Jan-98,964
8-Jan-98,956.05
9-Jan-98,927.69
12-Jan-98,939.21
13-Jan-98,952.12
14-Jan-98,957.94
15-Jan-98,950.73
16-Jan-98,961.51
20-Jan-98,978.6
21-Jan-98,970.81
22-Jan-98,963.04
23-Jan-98,957.59
26-Jan-98,956.95
27-Jan-98,969.02
28-Jan-98,977.46
29-Jan-98,985.49
30-Jan-98,980.28
2-Feb-98,1001.27
3-Feb-98,1006
4-Feb-98,1006.9
5-Feb-98,1003.54
6-Feb-98,1012.46
9-Feb-98,1010.74
10-Feb-98,1019.01
11-Feb-98,1020.01
12-Feb-98,1024.14
13-Feb-98,1020.09
17-Feb-98,1022.76
18-Feb-98,1032.08
19-Feb-98,1028.28
20-Feb-98,1034.21
23-Feb-98,1038.14
24-Feb-98,1030.56
25-Feb-98,1042.9
26-Feb-98,1048.67
27-Feb-98,1049.34
2-Mar-98,1047.7
3-Mar-98,1052.02
4-Mar-98,1047.33
5-Mar-98,1035.05
6-Mar-98,1055.69
9-Mar-98,1052.31
10-Mar-98,1064.25
11-Mar-98,1068.47
12-Mar-98,1069.92
13-Mar-98,1068.61
16-Mar-98,1079.27
17-Mar-98,1080.45
18-Mar-98,1085.52
19-Mar-98,1089.74
20-Mar-98,1099.16
23-Mar-98,1095.55
24-Mar-98,1105.65
25-Mar-98,1101.93
26-Mar-98,1100.8
27-Mar-98,1095.44
30-Mar-98,1093.55
31-Mar-98,1101.75
1-Apr-98,1108.15
2-Apr-98,1120.01
3-Apr-98,1122.7
6-Apr-98,1121.38
7-Apr-98,1109.55
8-Apr-98,1101.65
9-Apr-98,1110.67
13-Apr-98,1109.69
14-Apr-98,1115.75
15-Apr-98,1119.32
16-Apr-98,1108.17
17-Apr-98,1122.72
20-Apr-98,1123.65
21-Apr-98,1126.67
22-Apr-98,1130.54
23-Apr-98,1119.58
24-Apr-98,1107.9
27-Apr-98,1086.54
28-Apr-98,1085.11
29-Apr-98,1094.63
30-Apr-98,1111.75
1-May-98,1121
4-May-98,1122.07
5-May-98,1115.5
6-May-98,1104.92
7-May-98,1095.14
8-May-98,1108.14
11-May-98,1106.64
12-May-98,1115.79
13-May-98,1118.86
14-May-98,1117.37
15-May-98,1108.73
18-May-98,1105.82
19-May-98,1109.52
20-May-98,1119.06
21-May-98,1114.64
22-May-98,1110.47
26-May-98,1094.02
27-May-98,1092.23
28-May-98,1097.6
29-May-98,1090.82
1-Jun-98,1090.98
2-Jun-98,1093.22
3-Jun-98,1082.73
4-Jun-98,1094.83
5-Jun-98,1113.86
8-Jun-98,1115.72
9-Jun-98,1118.41
10-Jun-98,1112.28
11-Jun-98,1094.58
12-Jun-98,1098.84
15-Jun-98,1077.01
16-Jun-98,1087.59
17-Jun-98,1107.11
18-Jun-98,1106.37
19-Jun-98,1100.65
22-Jun-98,1103.24
23-Jun-98,1119.49
24-Jun-98,1132.88
25-Jun-98,1129.28
26-Jun-98,1133.2
29-Jun-98,1138.49
30-Jun-98,1133.84
1-Jul-98,1148.56
2-Jul-98,1146.42
6-Jul-98,1157.31
7-Jul-98,1154.66
8-Jul-98,1166.37
9-Jul-98,1158.56
10-Jul-98,1164.33
13-Jul-98,1165.19
14-Jul-98,1177.58
15-Jul-98,1174.81
16-Jul-98,1183.99
17-Jul-98,1186.75
20-Jul-98,1184.1
21-Jul-98,1165.07
22-Jul-98,1164.08
23-Jul-98,1139.75
24-Jul-98,1140.8
27-Jul-98,1147.27
28-Jul-98,1130.24
29-Jul-98,1125.21
30-Jul-98,1142.95
31-Jul-98,1120.67
3-Aug-98,1112.44
4-Aug-98,1072.12
5-Aug-98,1081.43
6-Aug-98,1089.63
7-Aug-98,1089.45
10-Aug-98,1083.14
11-Aug-98,1068.98
12-Aug-98,1084.22
13-Aug-98,1074.91
14-Aug-98,1062.75
17-Aug-98,1083.67
18-Aug-98,1101.2
19-Aug-98,1098.06
20-Aug-98,1091.6
21-Aug-98,1081.18
24-Aug-98,1088.14
25-Aug-98,1092.86
26-Aug-98,1084.19
27-Aug-98,1042.59
28-Aug-98,1027.14
31-Aug-98,957.28
1-Sep-98,994.24
2-Sep-98,990.47
3-Sep-98,982.26
4-Sep-98,973.89
8-Sep-98,1023.46
9-Sep-98,1006.2
10-Sep-98,980.19
11-Sep-98,1009.06
14-Sep-98,1029.72
15-Sep-98,1037.68
16-Sep-98,1045.48
17-Sep-98,1018.87
18-Sep-98,1020.09
21-Sep-98,1023.89
22-Sep-98,1029.63
23-Sep-98,1066.09
24-Sep-98,1042.72
25-Sep-98,1044.75
28-Sep-98,1048.69
29-Sep-98,1049.02
30-Sep-98,1017.01
1-Oct-98,986.39
2-Oct-98,1002.6
5-Oct-98,988.56
6-Oct-98,984.59
7-Oct-98,970.68
8-Oct-98,959.44
9-Oct-98,984.39
12-Oct-98,997.71
13-Oct-98,994.8
14-Oct-98,1005.53
15-Oct-98,1047.49
16-Oct-98,1056.42
19-Oct-98,1062.39
20-Oct-98,1063.93
21-Oct-98,1069.92
22-Oct-98,1078.48
23-Oct-98,1070.67
26-Oct-98,1072.32
27-Oct-98,1065.34
28-Oct-98,1068.09
29-Oct-98,1085.93
30-Oct-98,1098.67
2-Nov-98,1111.6
3-Nov-98,1110.84
4-Nov-98,1118.67
5-Nov-98,1133.85
6-Nov-98,1141.01
9-Nov-98,1130.2
10-Nov-98,1128.26
11-Nov-98,1120.97
12-Nov-98,1117.69
13-Nov-98,1125.72
16-Nov-98,1135.86
17-Nov-98,1139.32
18-Nov-98,1144.48
19-Nov-98,1152.61
20-Nov-98,1163.55
23-Nov-98,1188.21
24-Nov-98,1182.99
25-Nov-98,1186.87
27-Nov-98,1192.29
30-Nov-98,1163.63
1-Dec-98,1175.28
2-Dec-98,1171.25
3-Dec-98,1150.14
4-Dec-98,1176.74
7-Dec-98,1187.7
8-Dec-98,1181.38
9-Dec-98,1183.49
10-Dec-98,1165.02
11-Dec-98,1166.46
14-Dec-98,1141.2
15-Dec-98,1162.83
16-Dec-98,1161.94
17-Dec-98,1179.98
18-Dec-98,1188.03
21-Dec-98,1202.84
22-Dec-98,1203.57
23-Dec-98,1228.54
24-Dec-98,1226.27
28-Dec-98,1225.49
29-Dec-98,1241.81
30-Dec-98,1231.93
31-Dec-98,1229.23
4-Jan-99,1228.1
5-Jan-99,1244.78
6-Jan-99,1272.34
7-Jan-99,1269.73
8-Jan-99,1275.09
11-Jan-99,1263.88
12-Jan-99,1239.51
13-Jan-99,1234.4
14-Jan-99,1212.19
15-Jan-99,1243.26
19-Jan-99,1252
20-Jan-99,1256.62
21-Jan-99,1235.16
22-Jan-99,1225.19
25-Jan-99,1233.98
26-Jan-99,1252.31
27-Jan-99,1243.17
28-Jan-99,1265.37
29-Jan-99,1279.64
1-Feb-99,1273
2-Feb-99,1261.99
3-Feb-99,1272.07
4-Feb-99,1248.49
5-Feb-99,1239.4
8-Feb-99,1243.77
9-Feb-99,1216.14
10-Feb-99,1223.55
11-Feb-99,1254.04
12-Feb-99,1230.13
16-Feb-99,1241.87
17-Feb-99,1224.03
18-Feb-99,1237.28
19-Feb-99,1239.19
22-Feb-99,1272.14
23-Feb-99,1271.18
24-Feb-99,1253.41
25-Feb-99,1245.02
26-Feb-99,1238.33
1-Mar-99,1236.16
2-Mar-99,1225.5
3-Mar-99,1227.7
4-Mar-99,1246.64
5-Mar-99,1275.47
8-Mar-99,1282.73
9-Mar-99,1279.84
10-Mar-99,1286.84
11-Mar-99,1297.68
12-Mar-99,1294.59
15-Mar-99,1307.26
16-Mar-99,1306.36
17-Mar-99,1297.82
18-Mar-99,1316.55
19-Mar-99,1299.29
22-Mar-99,1297.01
23-Mar-99,1262.14
24-Mar-99,1268.59
25-Mar-99,1289.99
26-Mar-99,1282.8
29-Mar-99,1310.17
30-Mar-99,1300.75
31-Mar-99,1286.37
1-Apr-99,1293.72
5-Apr-99,1321.12
6-Apr-99,1317.89
7-Apr-99,1326.89
8-Apr-99,1343.98
9-Apr-99,1348.35
12-Apr-99,1358.63
13-Apr-99,1349.82
14-Apr-99,1328.44
15-Apr-99,1322.85
16-Apr-99,1319
19-Apr-99,1289.48
20-Apr-99,1306.17
21-Apr-99,1336.12
22-Apr-99,1358.83
23-Apr-99,1356.85
26-Apr-99,1360.04
27-Apr-99,1362.8
28-Apr-99,1350.91
29-Apr-99,1342.83
30-Apr-99,1335.18
3-May-99,1354.63
4-May-99,1332
5-May-99,1347.31
6-May-99,1332.05
7-May-99,1345
10-May-99,1340.3
11-May-99,1355.61
12-May-99,1364
13-May-99,1367.56
14-May-99,1337.8
17-May-99,1339.49
18-May-99,1333.32
19-May-99,1344.23
20-May-99,1338.83
21-May-99,1330.29
24-May-99,1306.65
25-May-99,1284.4
26-May-99,1304.76
27-May-99,1281.41
28-May-99,1301.84
1-Jun-99,1294.26
2-Jun-99,1294.81
3-Jun-99,1299.54
4-Jun-99,1327.75
7-Jun-99,1334.52
8-Jun-99,1317.33
9-Jun-99,1318.64
10-Jun-99,1302.82
11-Jun-99,1293.64
14-Jun-99,1294
15-Jun-99,1301.16
16-Jun-99,1330.41
17-Jun-99,1339.9
18-Jun-99,1342.84
21-Jun-99,1349
22-Jun-99,1335.88
23-Jun-99,1333.06
24-Jun-99,1315.78
25-Jun-99,1315.31
28-Jun-99,1331.35
29-Jun-99,1351.45
30-Jun-99,1372.71
1-Jul-99,1380.96
2-Jul-99,1391.22
6-Jul-99,1388.12
7-Jul-99,1395.86
8-Jul-99,1394.42
9-Jul-99,1403.28
12-Jul-99,1399.1
13-Jul-99,1393.56
14-Jul-99,1398.17
15-Jul-99,1409.62
16-Jul-99,1418.78
19-Jul-99,1407.65
20-Jul-99,1377.1
21-Jul-99,1379.29
22-Jul-99,1360.97
23-Jul-99,1356.94
26-Jul-99,1347.76
27-Jul-99,1362.84
28-Jul-99,1365.4
29-Jul-99,1341.03
30-Jul-99,1328.72
2-Aug-99,1328.05
3-Aug-99,1322.18
4-Aug-99,1305.33
5-Aug-99,1313.71
6-Aug-99,1300.29
9-Aug-99,1297.8
10-Aug-99,1281.43
11-Aug-99,1301.93
12-Aug-99,1298.16
13-Aug-99,1327.68
16-Aug-99,1330.77
17-Aug-99,1344.16
18-Aug-99,1332.84
19-Aug-99,1323.59
20-Aug-99,1336.61
23-Aug-99,1360.22
24-Aug-99,1363.5
25-Aug-99,1381.79
26-Aug-99,1362.01
27-Aug-99,1348.27
30-Aug-99,1324.02
31-Aug-99,1320.41
1-Sep-99,1331.07
2-Sep-99,1319.11
3-Sep-99,1357.24
7-Sep-99,1350.45
8-Sep-99,1344.15
9-Sep-99,1347.66
10-Sep-99,1351.66
13-Sep-99,1344.13
14-Sep-99,1336.29
15-Sep-99,1317.97
16-Sep-99,1318.48
17-Sep-99,1335.42
20-Sep-99,1335.53
21-Sep-99,1307.58
22-Sep-99,1310.51
23-Sep-99,1280.41
24-Sep-99,1277.36
27-Sep-99,1283.31
28-Sep-99,1282.2
29-Sep-99,1268.37
30-Sep-99,1282.71
1-Oct-99,1282.81
4-Oct-99,1304.6
5-Oct-99,1301.35
6-Oct-99,1325.4
7-Oct-99,1317.64
8-Oct-99,1336.02
11-Oct-99,1335.21
12-Oct-99,1313.04
13-Oct-99,1285.55
14-Oct-99,1283.42
15-Oct-99,1247.41
18-Oct-99,1254.13
19-Oct-99,1261.32
20-Oct-99,1289.43
21-Oct-99,1283.61
22-Oct-99,1301.65
25-Oct-99,1293.63
26-Oct-99,1281.91
27-Oct-99,1296.71
28-Oct-99,1342.44
29-Oct-99,1362.93
1-Nov-99,1354.12
2-Nov-99,1347.74
3-Nov-99,1354.93
4-Nov-99,1362.64
5-Nov-99,1370.23
8-Nov-99,1377.01
9-Nov-99,1365.28
10-Nov-99,1373.46
11-Nov-99,1381.46
12-Nov-99,1396.06
15-Nov-99,1394.39
16-Nov-99,1420.03
17-Nov-99,1410.71
18-Nov-99,1424.94
19-Nov-99,1422
22-Nov-99,1420.94
23-Nov-99,1404.64
24-Nov-99,1417.08
26-Nov-99,1416.62
29-Nov-99,1407.83
30-Nov-99,1388.91
1-Dec-99,1397.72
